/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,05005;84,90566;0;;;0;;;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,33590;33,43066;0;;;0;;;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,75009;43,79562;1;1,085039;38,71409;1;1,247236;42,83668;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky==>/prijimaciekonanie;;1;1,00922;18,17227;0;;;0;;;0;;
/struktura-univerzity==>/o-univerzite;;1;1,42924;10,33319;0;;;0;;;0;;
/struktura-univerzity==>/prijimaciekonanie;;1;2,44429;17,67187;0;;;1;1,255579;12,03519;0;;
/struktura-univerzity==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,09672;7,92914;0;;;0;;;0;;
/struktura-univerzity, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,09672;44,86874;0;;;0;;;0;;
/struktura-univerzity==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,01505;7,33868;0;;;0;;;0;;
/struktura-univerzity, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,01505;41,52745;0;;;0;;;0;;
/struktura-univerzity==>/prijimaciekonanie/moznosti-vs-studia;;1;1,07922;7,80261;0;;;0;;;0;;
/struktura-univerzity==>/prijimaciekonanie/podmienky-prijatia;;1;1,25423;9,06790;0;;;0;;;0;;
/struktura-univerzity==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,50508;10,88148;0;;;0;;;0;;
/struktura-univerzity==>/struktura-univerzity;;1;1,83759;13,28553;0;;;0;;;0;;
/struktura-univerzity==>/struktura-univerzity/fakulta-prirodnych-vied;;1;2,19928;15,90046;1;1,341922;13,85590;1;1,568431;15,03399;1;1,060532;13,34608
/struktura-univerzity==>/struktura-univerzity/fakulta-socialnych-vied-a-zdravotnictva;;1;2,30428;16,65964;1;1,315083;13,57878;1;1,618487;15,51379;1;1,024067;12,88719
/struktura-univerzity==>/struktura-univerzity/fakulta-stredoeuropskych-studii;;1;1,31840;9,53184;0;;;0;;;0;;
/struktura-univerzity==>/struktura-univerzity/filozoficka-fakulta;;1;4,88858;35,34374;1;3,036577;31,35392;1;3,541484;33,94642;1;2,415826;30,40153
/struktura-univerzity==>/struktura-univerzity/pedagogicka-fakulta;;1;2,79431;20,20245;1;1,675485;17,30008;1;1,985567;19,03239;1;1,321867;16,63480
/struktura-univerzity==>/studium;;1;2,92265;21,13032;1;1,403267;14,48931;1;1,535060;14,71411;0;;
/struktura-univerzity==>/studium, /prijimaciekonanie;;1;1,17839;8,51961;0;;;0;;;0;;
/struktura-univerzity, /studium==>/prijimaciekonanie;;1;1,17839;40,31936;0;;;0;;;0;;
/studium==>/dalsie-vzdelavanie;;1;2,43262;11,59622;1;1,269074;8,21748;1;1,639344;10,14717;0;;
/studium==>/informacie;;1;1,94843;9,28810;0;;;1;1,238894;7,66847;0;;
/studium==>/o-univerzite;;1;2,73597;13,04227;1;1,422437;9,21053;1;1,764485;10,92177;1;1,024067;8,04104
/studium==>/o-univerzite, /struktura-univerzity;;1;1,00338;4,78309;0;;;0;;;0;;
/studium, /o-univerzite==>/struktura-univerzity;;1;1,00338;36,67377;0;;;0;;;0;;
/studium==>/o-univerzite/adresar;;1;1,06172;5,06118;0;;;0;;;0;;
/studium==>/prijimaciekonanie;;1;8,26625;39,40489;1;4,297983;27,83019;1;5,652192;34,98580;1;3,160326;24,81508
/studium==>/prijimaciekonanie, /prijimaciekonanie;;1;2,15261;10,26140;0;;;1;1,030326;6,37749;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie;;1;2,15261;26,04093;0;;;1;1,030326;18,22878;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;;1;2,85264;13,59844;1;1,249904;8,09335;1;1,835398;11,36070;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;;1;2,85264;34,50953;1;1,249904;29,08118;1;1,835398;32,47232;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,02088;4,86652;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,02088;12,35004;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;3,72769;17,76974;1;1,468446;9,50844;1;2,315104;14,32998;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;3,72769;45,09527;1;1,468446;34,16592;1;2,315104;40,95941;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;3,58185;17,07453;1;1,353424;8,76365;1;2,194135;13,58120;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;3,58185;43,33098;1;1,353424;31,48974;1;2,194135;38,81919;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,74425;8,31479;0;;;1;1,051183;6,50658;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,74425;21,10092;0;;;1;1,051183;18,59779;0;;
/studium==>/prijimaciekonanie, /struktura-univerzity;;1;1,23089;5,86763;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/struktura-univerzity;;1;1,23089;14,89061;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /studium;;1;2,03594;9,70523;0;;;1;1,047011;6,48076;0;;
/studium, /prijimaciekonanie==>/studium;;1;2,03594;24,62950;0;;;1;1,047011;18,52399;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,00338;4,78309;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,00338;12,13832;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,00338;35,17382;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie;;1;1,13756;5,42269;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie;;1;1,13756;13,76147;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;;1;1,13756;30,51643;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia;;1;1,06755;5,08899;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia;;1;1,06755;12,91461;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia;;1;1,06755;28,63850;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;3,13266;14,93326;1;1,188559;7,69613;1;1,914654;11,85128;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;3,13266;37,89697;1;1,188559;27,65388;1;1,914654;33,87454;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;3,13266;84,03756;1;1,188559;80,93995;1;1,914654;82,70270;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /studium;;1;1,06172;5,06118;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /studium;;1;1,06172;12,84404;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/studium;;1;1,06172;28,48200;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,06172;5,06118;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,06172;12,84404;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,06172;28,48200;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;1,06172;33,89199;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,15506;5,50612;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,15506;13,97318;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;1,15506;32,24756;0;;;0;;;0;;
/studium==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178, /studium;;1;1,05589;5,03337;0;;;0;;;0;;
/studium, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /studium;;1;1,05589;12,77347;0;;;0;;;0;;
/studium, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/studium;;1;1,05589;29,47883;0;;;0;;;0;;
/studium==>/prijimaciekonanie/moznosti-vs-studia;;1;3,25516;15,51724;1;1,479948;9,58292;1;2,043966;12,65169;0;;
/studium==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,11422;5,31146;0;;;0;;;0;;
/studium, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,11422;34,22939;0;;;0;;;0;;
/studium==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/370;;1;1,03255;4,92214;0;;;0;;;0;;
/studium, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/370;;1;1,03255;31,72043;0;;;0;;;0;;
/studium==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,17839;5,61735;0;;;0;;;0;;
/studium==>/prijimaciekonanie/moznosti-vs-studia/370;;1;1,28340;6,11791;0;;;0;;;0;;
/studium==>/prijimaciekonanie/podmienky-prijatia;;1;3,96687;18,90990;1;1,610306;10,42701;1;2,431903;15,05293;1;1,051416;8,25579
/studium==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie;;1;1,20173;5,72859;0;;;0;;;0;;
/studium, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;;1;1,20173;30,29412;0;;;0;;;0;;
/studium==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia;;1;1,12006;5,33927;0;;;0;;;0;;
/studium, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia;;1;1,12006;28,23529;0;;;0;;;0;;
/studium==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;3,30183;15,73971;1;1,288245;8,34161;1;1,998081;12,36767;0;;
/studium, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;3,30183;83,23529;1;1,288245;80,00000;1;1,998081;82,16123;0;;
/studium==>/prijimaciekonanie/podmienky-prijatia, /studium;;1;1,12006;5,33927;0;;;0;;;0;;
/studium, /prijimaciekonanie/podmienky-prijatia==>/studium;;1;1,12006;28,23529;0;;;0;;;0;;
/studium==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,10839;5,28365;0;;;0;;;0;;
/studium, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,10839;27,94118;0;;;0;;;0;;
/studium, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;1,10839;33,56890;0;;;0;;;0;;
/studium==>/prijimaciekonanie/podmienky-prijatia/178;;1;4,14187;19,74416;1;1,602638;10,37736;1;2,465273;15,25949;1;1,005834;7,89788
/studium==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;1,26590;6,03448;0;;;0;;;0;;
/studium, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;1,26590;30,56338;0;;;0;;;0;;
/studium==>/prijimaciekonanie/podmienky-prijatia/178, /studium;;1;1,17256;5,58954;0;;;0;;;0;;
/studium, /prijimaciekonanie/podmienky-prijatia/178==>/studium;;1;1,17256;28,30986;0;;;0;;;0;;
/studium==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,85509;8,84316;0;;;1;1,097068;6,79060;0;;
/studium==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,00338;4,78309;0;;;0;;;0;;
/studium==>/struktura-univerzity;;1;5,04025;24,02670;1;2,749022;17,80040;1;3,295374;20,39762;1;2,020785;15,86733
/studium==>/struktura-univerzity, /prijimaciekonanie;;1;1,08505;5,17241;0;;;0;;;0;;
/studium, /struktura-univerzity==>/prijimaciekonanie;;1;1,08505;21,52778;0;;;0;;;0;;
/studium==>/struktura-univerzity, /struktura-univerzity/filozoficka-fakulta;;1;1,77342;8,45384;0;;;1;1,092896;6,76478;0;;
/studium, /struktura-univerzity==>/struktura-univerzity/filozoficka-fakulta;;1;1,77342;35,18519;0;;;1;1,092896;33,16456;0;;
/studium==>/struktura-univerzity, /struktura-univerzity/pedagogicka-fakulta;;1;1,11422;5,31146;0;;;0;;;0;;
/studium, /struktura-univerzity==>/struktura-univerzity/pedagogicka-fakulta;;1;1,11422;22,10648;0;;;0;;;0;;
/studium==>/struktura-univerzity, /studium;;1;1,21339;5,78420;0;;;0;;;0;;
/studium, /struktura-univerzity==>/studium;;1;1,21339;24,07407;0;;;0;;;0;;
/studium==>/struktura-univerzity/fakulta-socialnych-vied-a-zdravotnictva;;1;1,00922;4,81090;0;;;0;;;0;;
/studium==>/struktura-univerzity/filozoficka-fakulta;;1;2,15261;10,26140;1;1,035197;6,70308;1;1,318150;8,15905;0;;
/studium==>/struktura-univerzity/pedagogicka-fakulta;;1;1,33590;6,36819;0;;;0;;;0;;
/studium==>/studium;;1;4,81857;22,96997;1;2,189249;14,17577;1;2,707212;16,75704;1;1,327945;10,42711
/studium==>/studium, /prijimaciekonanie;;1;1,90760;9,09344;0;;;1;1,013640;6,27421;0;;
/studium, /studium==>/prijimaciekonanie;;1;1,90760;39,58838;0;;;1;1,013640;37,44222;0;;
/studium==>/studium, /struktura-univerzity;;1;1,16673;5,56174;0;;;0;;;0;;
/studium, /studium==>/struktura-univerzity;;1;1,16673;24,21308;0;;;0;;;0;;
/studium==>/studium, /studium;;1;1,19589;5,70078;0;;;0;;;0;;
/studium, /studium==>/studium;;1;1,19589;24,81840;0;;;0;;;0;;
/studium==>/studium, /studium/akreditovane-programy;;1;1,67425;7,98109;0;;;0;;;0;;
/studium, /studium==>/studium/akreditovane-programy;;1;1,67425;34,74576;0;;;0;;;0;;
/studium==>/studium/118;;1;2,25178;10,73415;1;1,223066;7,91956;1;1,610145;9,96643;0;;
/studium==>/studium/119;;1;2,47929;11,81869;1;1,361092;8,81331;1;1,760314;10,89595;1;1,060532;8,32737
/studium==>/studium/119, /prijimaciekonanie;;1;1,02672;4,89433;0;;;0;;;0;;
/studium, /studium/119==>/prijimaciekonanie;;1;1,02672;41,41176;0;;;0;;;0;;
/studium==>/studium/120;;1;1,73842;8,28699;0;;;1;1,251408;7,74593;0;;
/studium==>/studium/120, /studium/134;;1;1,07922;5,14461;0;;;0;;;0;;
/studium, /studium/120==>/studium/134;;1;1,07922;62,08054;0;;;0;;;0;;
/studium==>/studium/134;;1;4,07187;19,41046;1;2,181581;14,12612;1;2,803154;17,35089;1;1,683481;13,21880
/studium==>/studium/134, /prijimaciekonanie;;1;1,58091;7,53615;0;;;0;;;0;;
/studium, /studium/134==>/prijimaciekonanie;;1;1,58091;38,82521;0;;;0;;;0;;
/studium==>/studium/135;;1;2,68347;12,79199;1;1,376428;8,91261;1;1,893797;11,72218;1;1,063571;8,35123
/studium==>/studium/135, /prijimaciekonanie;;1;1,05005;5,00556;0;;;0;;;0;;
/studium, /studium/135==>/prijimaciekonanie;;1;1,05005;39,13043;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy;;1;8,07957;38,51502;1;5,325512;34,48361;1;5,919159;36,63826;1;4,260362;33,45264
/studium==>/studium/akreditovane-programy, /prijimaciekonanie;;1;3,27266;15,60067;1;1,200061;7,77061;1;2,144079;13,27137;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie;;1;3,27266;40,50542;1;1,200061;22,53420;1;2,144079;36,22269;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie/moznosti-vs-studia;;1;1,19589;5,70078;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie/moznosti-vs-studia;;1;1,19589;14,80144;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie/podmienky-prijatia;;1;1,72675;8,23137;0;;;1;1,051183;6,50658;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie/podmienky-prijatia;;1;1,72675;21,37184;0;;;1;1,051183;17,75899;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie/podmienky-prijatia/178;;1;1,75592;8,37041;0;;;1;1,034497;6,40330;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,75592;21,73285;0;;;1;1,034497;17,47710;0;;
/studium==>/studium/akreditovane-programy, /struktura-univerzity;;1;1,15506;5,50612;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/struktura-univerzity;;1;1,15506;14,29603;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /studium;;1;1,62758;7,75862;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/studium;;1;1,62758;20,14440;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /studium/118;;1;2,24595;10,70634;1;1,223066;7,91956;1;1,610145;9,96643;0;;
/studium, /studium/akreditovane-programy==>/studium/118;;1;2,24595;27,79783;1;1,223066;22,96616;1;1,610145;27,20226;0;;
/studium==>/studium/akreditovane-programy, /studium/119;;1;2,46762;11,76307;1;1,349590;8,73883;1;1,756142;10,87013;1;1,057494;8,30351
/studium, /studium/akreditovane-programy==>/studium/119;;1;2,46762;30,54152;1;1,349590;25,34197;1;1,756142;29,66878;1;1,057494;24,82168
/studium==>/studium/akreditovane-programy, /studium/120;;1;1,73259;8,25918;0;;;1;1,247236;7,72011;0;;
/studium, /studium/akreditovane-programy==>/studium/120;;1;1,73259;21,44404;0;;;1;1,247236;21,07118;0;;
/studium==>/studium/akreditovane-programy, /studium/134;;1;3,73935;17,82536;1;2,078061;13,45581;1;2,652985;16,42138;1;1,640938;12,88475
/studium, /studium/akreditovane-programy==>/studium/134;;1;3,73935;46,28159;1;2,078061;39,02088;1;2,652985;44,82030;1;1,640938;38,51641
/studium==>/studium/akreditovane-programy, /studium/135;;1;2,66597;12,70857;1;1,353424;8,76365;1;1,893797;11,72218;1;1,063571;8,35123
/studium, /studium/akreditovane-programy==>/studium/135;;1;2,66597;32,99639;1;1,353424;25,41397;1;1,893797;31,99436;1;1,063571;24,96434
/studium==>/studium/akreditovane-programy, /studium/akreditovane-programy;;1;1,35923;6,47942;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/studium/akreditovane-programy;;1;1,35923;16,82310;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;;1;1,10839;5,28365;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;;1;1,10839;13,71841;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;;1;1,10839;33,86809;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,66258;7,92547;0;;;1;1,026154;6,35167;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,66258;20,57762;0;;;1;1,026154;17,33615;0;;
/studium, /studium/akreditovane-programy, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,66258;50,80214;0;;;1;1,026154;47,85992;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,58675;7,56396;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,58675;19,63899;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,58675;48,48485;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,40007;6,67408;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,40007;17,32852;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,40007;42,78075;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,40007;84,21053;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,44674;6,89655;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,44674;17,90614;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,44674;83,78378;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /studium/119, /prijimaciekonanie;;1;1,02088;4,86652;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/studium/119, /prijimaciekonanie;;1;1,02088;12,63538;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /studium/119==>/prijimaciekonanie;;1;1,02088;41,37116;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /studium/120, /studium/134;;1;1,07922;5,14461;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/studium/120, /studium/134;;1;1,07922;13,35740;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /studium/120==>/studium/134;;1;1,07922;62,28956;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /studium/134, /prijimaciekonanie;;1;1,47591;7,03560;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/studium/134, /prijimaciekonanie;;1;1,47591;18,26715;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /studium/134==>/prijimaciekonanie;;1;1,47591;39,46958;0;;;0;;;0;;
/studium==>/studium/akreditovane-programy, /studium/135, /prijimaciekonanie;;1;1,05005;5,00556;0;;;0;;;0;;
/studium, /studium/akreditovane-programy==>/studium/135, /prijimaciekonanie;;1;1,05005;12,99639;0;;;0;;;0;;
/studium, /studium/akreditovane-programy, /studium/135==>/prijimaciekonanie;;1;1,05005;39,38731;0;;;0;;;0;;
/studium==>/studium/organizacia-studia;;1;1,87259;8,92659;1;1,023695;6,62860;1;1,305636;8,08159;0;;
/studium==>/studium/stipendia-public;;1;1,43507;6,84093;0;;;0;;;0;;
/studium/119==>/prijimaciekonanie;;1;1,26006;39,63303;0;;;0;;;0;;
/studium/119==>/studium/134;;1;1,02672;32,29358;0;;;0;;;0;;
/studium/120==>/studium/134;;1;1,25423;60,05587;0;;;0;;;0;;
/studium/134==>/prijimaciekonanie;;1;2,38012;34,84202;0;;;1;1,564260;31,09453;0;;
/studium/134==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,22506;17,93339;0;;;0;;;0;;
/studium/134, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,22506;51,47059;0;;;0;;;0;;
/studium/134==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,13172;16,56704;0;;;0;;;0;;
/studium/134, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,13172;47,54902;0;;;0;;;0;;
/studium/134==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,07922;15,79846;0;;;0;;;0;;
/studium/134, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,07922;45,34314;0;;;0;;;0;;
/studium/134, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,07922;88,09524;0;;;0;;;0;;
/studium/134==>/prijimaciekonanie/podmienky-prijatia;;1;1,27756;18,70196;0;;;0;;;0;;
/studium/134==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,12006;16,39624;0;;;0;;;0;;
/studium/134, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,12006;87,67123;0;;;0;;;0;;
/studium/134==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,28340;18,78736;0;;;0;;;0;;
/studium/134==>/studium;;1;1,16089;16,99402;0;;;0;;;0;;
/studium/135==>/prijimaciekonanie;;1;1,33007;36,59711;0;;;0;;;0;;
/studium/akreditovane-programy==>/prijimaciekonanie;;1;3,86186;39,38132;1;1,537459;21,67568;1;2,561215;35,12586;1;1,075726;18,81978
/studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;;1;1,26590;12,90898;0;;;0;;;0;;
/studium/akreditovane-programy, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;;1;1,26590;32,77946;0;;;0;;;0;;
/studium/akreditovane-programy==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,97177;20,10708;0;;;1;1,243065;17,04805;0;;
/studium/akreditovane-programy, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,97177;51,05740;0;;;1;1,243065;48,53420;0;;
